04,09,l,llllllllcllglll
04,06,d,bdddddztdbd
07,09,s,zkghrssxm
04,06,x,xgncxfx
08,09,c,cccccccwn
09,10,m,mmmzmmmmmmhvm
04,05,c,cvhcc
02,05,k,kfkqgxqfk
16,18,s,ssssssssssksssssss
04,05,k,zbknk
03,04,h,hjdhcfsv
04,06,f,lfrfdfhfqf
02,11,k,kkkkkkktkkkkkk
01,09,f,fkwtffhffxftdfz
08,15,b,bbbbprztvbbbkbbbbbb
06,10,s,ssssfwssswgk
11,12,t,trcthtmljttv
03,04,s,svss
06,08,p,ptpppzpldvcdbbbpwmjg
11,17,x,cxpqbxxxxbxxxqxxn
11,14,z,pzzzzwpxnzzkzzz
06,07,c,ccccccc
01,02,z,grzzz
08,10,d,xgmswdsvtb
07,08,c,kcccccdp
12,13,f,btcnxsclqznxmf
04,11,k,grhkjkkkkkkkkpksktkk
15,16,z,zzzzzzzzszzzzzzz
08,11,v,vvvvvvvgvvlvvvvv
01,02,c,qqccc
02,04,w,nvkgzdfw
03,12,f,bfvpftfffwdfff
05,06,h,wghnhtvzhhz
04,06,v,vpvmvp
05,09,z,nfgwzzzszz
10,11,b,bbbxbbbbbbbb
06,07,g,ggnggzw
02,06,c,bcrccc
01,13,s,dsssssssssssls
01,06,j,fjjjjcj
04,14,p,pzvfnpfppblfjngpkzj
01,02,p,pppv
04,05,t,gttsktt
03,13,w,wwwrbwwwwwcwwwrwxg
12,14,r,zrtrdrrrjrhrmrl
05,06,b,bnbbbwbbw
13,19,g,ggqbhgfggfpgqgggggx
11,12,b,bbbbbkbbbbnp
10,11,c,hcvccchqshj
06,08,k,krvlcfkrxx
05,13,d,dddddddddddddd
05,07,w,wwwzbwkhvwwm
06,10,z,zzzzznzzzrzz
11,12,h,hhhhhhhthfcr
09,13,t,ttttsxtttkgtttgtt
11,13,r,nrrrrrrrrrprtrrrrrrr
16,17,l,kllllhlllllllllzdl
04,06,w,wwjwvw
01,03,j,mjnxbqvzfjgjsjr
07,08,t,pltpspvt
05,13,m,lmzmmnqfmmjmtm
01,15,d,djxhfqjwjmdndhg
04,06,r,hkrrrrgsdsx
01,07,r,srrrrrrrsprh
03,06,g,dbgtqwkwkgzqxbgbgkh
15,18,s,sssslrsspssssszssp
08,11,q,qqvkqpdqdqqz
01,03,c,cccscccc
05,09,d,wpfzlqnsdrtlvwnd
07,09,f,qrdblxfnf
03,04,z,flzz
11,12,c,ccccccccccpwc
03,04,v,ltjwvcv
13,15,p,ppppppppppppfpp
14,15,r,zrrrrrrrbrrrrrkrr
02,05,n,lnwnnsmfd
04,07,t,ttctrtt
05,06,w,hsfpwcwrfwxmwww
05,08,b,bbbbmbbfbb
01,03,z,czzp
04,06,h,hhbhhh
16,18,j,jjjjjjjjjjjjjjjjjq
01,02,n,zdlwqzlnnp
05,16,m,mmmmxmmmmmmmmmmjm
03,05,h,hhlfhghhhjh
02,06,f,vkfbpf
05,06,j,jjjjjjj
04,08,q,qdmzqlln
06,07,x,xpxxxjtxs
02,05,z,znzzxq
08,13,j,jjjjwvvjcjjjkj
02,07,x,xkxwxxncxtxvxxlxr
04,13,m,zrxmqfmmjgcgqwk
02,04,b,bqbbbb
02,03,j,gjjlv
14,17,n,nnnqnnntnnnnndnnmnnn
03,08,c,tlcmcccx
02,07,c,ccmlbscmb
07,08,l,ljflbgll
02,11,p,dqkzvmptdgchclbw
07,12,w,wwwwwwwwwwww
01,10,r,htpmgskvrzr
01,04,m,fndmmmmztmcgmx
03,04,t,qmtttzqtt
11,17,g,zggggdgdglqfsgqxggg
02,10,c,ccccfkvxcc
13,15,g,ggggggggggggnggzgg
04,14,z,zzzzzzzzzlzzzzzzzz
04,13,g,ggglggggggggqg
12,13,x,xzxxxxxxxxxkxx
03,07,s,sssssssjss
09,11,j,jjtjrjzjjhjjkbjjjbjt
04,06,r,rkrfrrrrr
05,06,q,qmqcgqqq
04,17,t,tttmtttcttttttttttt
02,04,d,fsbdddpdd
11,15,b,xbbbbbbbbbbbrbqpbb
04,06,s,lkqsqwkszzsjst
13,14,l,lllllllllllllllllll
12,15,t,btlttmbthtttttdtt
09,12,q,mkcqrnfqxqnqskpq
03,05,m,stmmmgqjfv
05,11,v,vvlgzvvvvvv
02,06,n,znntrnhnntbpjkgnqv
07,08,d,sgmddfddjrtv
06,10,k,kqkkbnkkpdk
05,07,n,nnnznnngnl
09,16,q,qqqqqqqqjqqqqqqbqqqq
02,04,w,bwww
09,11,c,jfpvdqftgqx
05,11,c,ccccckcccfccccc
01,02,c,ccbsvl
01,05,d,ddmmd
02,08,j,ntjhkjjmjcj
05,06,p,ppppskpkpp
04,08,t,ztptgptzmtttw
05,06,k,gvjzkmdkfmxnlq
17,18,f,ffffffffffffffffdf
01,13,s,sssbhztsnssgs
03,06,v,mlvvvfvwxvvxv
06,11,p,npkcbslzpvtkjp
02,04,m,gbsjxmjxcdsdnv
16,17,b,bcbbbbbbbbbfbbbbvbbb
17,18,h,lmshsjxbbhhrqhfqchkh
01,03,l,llllk
05,08,h,dhhwhhhnhh
09,12,f,ffdhpzffkffpfcffjf
01,05,k,khbfkkc
01,08,p,ndkpxvpgpppp
01,07,t,tljjkttqptttvt
16,17,t,tttttttttrttttttt
13,18,z,ztzzzzgzzzzglzzndjzf
13,15,q,qqqqqqqqqqqqqqqqq
06,08,v,vvvvvvvv
10,15,q,fqcxlxvhvgfzxwvqv
04,12,g,btdgdglbprjg
03,05,t,gttjt
01,11,w,twwwwwwwwwnwww
02,03,f,jgbfcfbfftccffff
01,02,r,rrrnwr
11,16,r,rrrrrrrrrrrrrrrr
01,16,q,qqqqqqqqqqqqqqqqqqqq
07,16,z,zwzzzzfzzzzzzzzz
10,11,f,fflfmfrjfhjffff
01,05,t,npxgd
07,08,n,nknnnngbxd
04,06,k,kkkkkkk
05,19,d,xtdddjxfvxgddddndndq
08,12,s,vstssxssssss
03,06,f,tlfftfxqhbltbrg
17,19,d,ddddddddddddddddtdc
02,09,q,qqqqnqgbq
08,14,k,wknbkkkbkzkgkdkk
17,18,n,nnnntnnvnnnnnnnnnnnn
15,16,p,ppppppppppppppppp
02,04,h,hwhhhh
04,09,d,ddddddddddd
01,08,s,sssssssrs
14,15,z,zfzzzzzzzcfzzzz
05,06,k,kkkkkkk
05,06,x,xxxxxvx
18,19,r,rrrrjrkbttrjpfjqftm
11,12,f,fffffffffsff
11,17,z,hwzdfvbpbxzfpjwmzq
01,11,m,mxkmnxfbtnmvmtzdqjl
03,04,d,ddjg
17,18,b,jnlntbblbbqbkqmbbb
